st_zip,ed_zip,distance
11364,10463,26676
11364,10464,20958
11364,10465,13544
11364,10466,21005
11364,10467,21663
11364,10468,23265
11364,10469,19247
11364,10471,28041
11364,10472,18190
11364,10473,18051
11364,10474,20260
11364,10475,18868
11364,11101,17211
11364,11102,17712
11364,11103,17312
11364,11104,17051
11364,11105,17498
11364,11106,18052
11364,11201,24124
11364,11203,21694
11364,11204,44383
11364,11205,21694
11364,11206,20530
11364,11207,17292
11364,11208,16820
11364,11209,35215
11364,11210,36558
11364,11211,19728
11364,11212,19318
11364,11213,20925
11364,11214,42322
11364,11215,26758
11364,11216,23456
11364,11217,24785
11364,11218,31591
11364,11219,33332
11364,11220,33450
11364,11221,19235
11364,11222,18743
11364,11223,40086
11364,11224,40822
11364,11225,22560
11364,11226,23880
11364,11228,45290
11364,11229,37636
11364,11230,37798
11364,11231,27739
11364,11232,31023
11364,11233,18365
11364,11234,34594
11364,11235,39118
11364,11236,29575
11364,11237,16574
11364,11238,23196
11364,11239,26399
11364,11354,9247
11364,11355,7921
11364,11356,13330
11364,11357,9454
11364,11358,5181
11364,11360,6655
11364,11361,2842
11364,11362,3771
11364,11363,5230
11364,11364,0
11364,11365,4073
11364,11367,7018
11364,11368,10084
11364,11369,12231
11364,11370,15792
11364,11372,12922
11364,11373,11125
11364,11374,11654
11364,11375,11123
11364,11377,15897
11364,11378,13107
11364,11379,12738
11364,11385,16148
11364,11411,10835
11364,11412,7796
11364,11413,14652
11364,11414,23006
11364,11415,10118
11364,11416,15768
11364,11417,23657
11364,11418,11786
11364,11419,11652
11364,11420,20842
11364,11421,14731
11364,11422,13766
11364,11423,4937
11364,11426,4908
11364,11427,2438
11364,11428,3512
11364,11429,8807
11364,11432,7099
11364,11433,8633
11364,11434,17730
11364,11435,8581
11364,11436,19678
11364,11691,21802
11364,11692,33559
11364,11693,28898
11364,11694,40303
11365,10001,20005
11365,10002,22939
11365,10003,19652
11365,10004,23047
11365,10005,25443
11365,10006,26266
11365,10007,23594
11365,10009,20237
11365,10010,18493
11365,10011,20753
11365,10012,20882
11365,10013,23104
11365,10014,21372
11365,10016,18060
11365,10017,18467
11365,10018,19532
11365,10019,20737
11365,10021,23617
11365,10022,18994
11365,10023,21815
11365,10024,33317
11365,10025,23405
11365,10026,20583
11365,10027,21851
11365,10028,21903
11365,10029,20414
11365,10030,20363
11365,10031,22052
11365,10032,25766
11365,10033,23652
11365,10034,25679
11365,10035,18715
11365,10036,19813
11365,10037,19536
11365,10038,22764
11365,10039,21962
11365,10040,25636
11365,10044,17437
11365,10065,19555
11365,10069,33589
11365,10075,23047
11365,10128,21817
11365,10280,26437
11365,10282,26954
11365,10301,41614
11365,10302,46048
11365,10303,46536
11365,10304,38035
11365,10305,37139
11365,10306,45663
11365,10307,62084
11365,10308,49637
11365,10309,57327
11365,10310,41435
11365,10312,55416
11365,10314,44212
11365,10451,20902
11365,10452,22907
11365,10453,22824
11365,10454,18826
11365,10455,21865
11365,10456,22488
11365,10457,21707
11365,10458,23361
11365,10459,20550
11365,10460,18807
11365,10461,20414
11365,10462,19199
11365,10463,27033
11365,10464,21315
11365,10465,13901
11365,10466,21362
11365,10467,22020
11365,10468,23622
11365,10469,19604
11365,10471,28398
11365,10472,18547
11365,10473,18407
11365,10474,20617
11365,10475,19224
11365,11101,14155
11365,11102,14656
11365,11103,14256
11365,11104,13995
11365,11105,14442
11365,11106,14996
11365,11201,21068
11365,11203,18835
11365,11204,32227
11365,11205,18638
11365,11206,17474
11365,11207,14433
11365,11208,13961
11365,11209,32159
11365,11210,21650
11365,11211,16672
11365,11212,16459
11365,11213,18067
11365,11214,44933
11365,11215,23702
11365,11216,20400
11365,11217,21729
11365,11218,28535
11365,11219,30276
11365,11220,30394
11365,11221,16376
11365,11222,15687
11365,11223,42697
11365,11224,43432
11365,11225,19702
11365,11226,21021
11365,11228,32565
11365,11229,40247
11365,11230,31120
11365,11231,24683
11365,11232,27967
11365,11233,15506
11365,11234,37205
11365,11235,41728
11365,11236,18792
11365,11237,13518
11365,11238,20140
11365,11239,29010
11365,11354,5603
11365,11355,3907
11365,11356,9915
11365,11357,9811
11365,11358,3026
11365,11360,7012
11365,11361,5484
11365,11362,6391
11365,11363,7851
11365,11364,4142
11365,11365,0
11365,11367,3574
11365,11368,7028
11365,11369,9175
11365,11370,12736
11365,11372,9866
11365,11373,8069
11365,11374,8598
11365,11375,8264
11365,11377,12841
11365,11378,10051
11365,11379,9682
11365,11385,13290
11365,11411,13446
11365,11412,6459
11365,11413,17263
11365,11414,25616
11365,11415,7259
11365,11416,12910
11365,11417,12069
11365,11418,8927
11365,11419,8774
11365,11420,10360
11365,11421,11872
11365,11422,16376
11365,11423,4719
11365,11426,7519
11365,11427,5386
11365,11428,6194
11365,11429,7646
11365,11432,3653
11365,11433,5950
11365,11434,20340
11365,11435,5702
11365,11436,9978
11365,11691,24413
11365,11692,36169
11365,11693,31509
11365,11694,42913
11367,10001,18925
11367,10002,21858
11367,10003,18571
11367,10004,21967
11367,10005,24363
11367,10006,25186
11367,10007,22514
11367,10009,19157
11367,10010,17413
11367,10011,19673
11367,10012,19802
11367,10013,22024
11367,10014,20292
11367,10016,16980
11367,10017,17387
11367,10018,18452
11367,10019,19657
11367,10021,22234
11367,10022,17914
11367,10023,20735
11367,10024,23024
11367,10025,22023
11367,10026,19200
11367,10027,20469
11367,10028,20521
11367,10029,19032
11367,10030,18981
11367,10031,20669
11367,10032,24433
11367,10033,22301
11367,10034,24145
11367,10035,17332
11367,10036,18733
11367,10037,18153
11367,10038,21684
11367,10039,20580
11367,10040,24253
11367,10044,16055
11367,10065,18475
11367,10069,21269
11367,10075,21967
11367,10128,20434
11367,10280,25357
11367,10282,25874
11367,10301,43954
11367,10302,48388
11367,10303,48876
11367,10304,40375
11367,10305,39487
11367,10306,48003
11367,10307,64424
11367,10308,51977
11367,10309,59666
11367,10310,43775
11367,10312,57756
11367,10314,46552
11367,10451,19520
11367,10452,21181
11367,10453,21745
11367,10454,17443
11367,10455,18169
11367,10456,21053
11367,10457,20627
11367,10458,22281
11367,10459,19457
11367,10460,17727
11367,10461,15732
11367,10462,16806
11367,10463,26280
11367,10464,23102
11367,10465,14581
11367,10466,21623
11367,10467,20940
11367,10468,25240
11367,10469,19824
11367,10471,31417
11367,10472,17248
11367,10473,16789
11367,10474,20887
11367,10475,19486
11367,11101,13075
11367,11102,13273
11367,11103,12874
11367,11104,12915
11367,11105,13059
11367,11106,13613
11367,11201,19988
11367,11203,16298
11367,11204,33515
11367,11205,17558
11367,11206,16394
11367,11207,11896
11367,11208,11424
11367,11209,35653
11367,11210,25690
11367,11211,15592
11367,11212,13922
11367,11213,15530
11367,11214,31454
11367,11215,22622
11367,11216,16114
11367,11217,20649
11367,11218,27455
11367,11219,29196
11367,11220,29314
11367,11221,13839
11367,11222,14607
11367,11223,29218
11367,11224,29953
11367,11225,17165
11367,11226,18484
11367,11228,34422
11367,11229,26768
11367,11230,26930
11367,11231,23603
11367,11232,26887
11367,11233,12969
11367,11234,23726
11367,11235,28250
11367,11236,18707
11367,11237,12531
11367,11238,19060
11367,11239,15531
11367,11354,6784
11367,11355,3388
11367,11356,8887
11367,11357,10080
11367,11358,5593
11367,11360,10164
11367,11361,8637
11367,11362,9544
11367,11363,11003
11367,11364,7294
11367,11365,3448
11367,11367,0
11367,11368,5855
11367,11369,7792
11367,11370,11353
11367,11372,8483
11367,11373,6989
11367,11374,4391
11367,11375,2803
11367,11377,14106
11367,11378,8971
11367,11379,8602
11367,11385,10753
11367,11411,16599
11367,11412,8193
11367,11413,12175
11367,11414,12138
11367,11415,3610
11367,11416,8073
11367,11417,8450
11367,11418,4852
11367,11419,5792
11367,11420,7379
11367,11421,9335
11367,11422,13877
11367,11423,6402
11367,11426,10671
11367,11427,8538
11367,11428,9346
11367,11429,10798
11367,11432,4387
11367,11433,5585
11367,11434,9308
11367,11435,3672
11367,11436,6996
11367,11691,19306
11367,11692,22691
11367,11693,18030
11367,11694,29435
11368,10001,15389
11368,10002,18323
11368,10003,15036
11368,10004,18431
11368,10005,20827
11368,10006,21650
11368,10007,18978
11368,10009,15621
11368,10010,13877
11368,10011,16137
11368,10012,16266
11368,10013,18489
11368,10014,16756
11368,10016,13444
11368,10017,13851
11368,10018,14916
11368,10019,16121
11368,10021,15784
11368,10022,14378
11368,10023,17199
11368,10024,21204
11368,10025,20203
11368,10026,17380
11368,10027,18649
11368,10028,18701
11368,10029,17212
11368,10030,17161
11368,10031,18850
11368,10032,22613
11368,10033,20482
11368,10034,22326
11368,10035,15513
11368,10036,15197
11368,10037,16334
11368,10038,18148
11368,10039,18760
11368,10040,22434
11368,10044,12827
11368,10065,14939
11368,10069,17733
11368,10075,18431
11368,10128,18615
11368,10280,21821
11368,10282,22338
11368,10301,36998
11368,10302,41432
11368,10303,41920
11368,10304,33419
11368,10305,32523
11368,10306,41047
11368,10307,57468
11368,10308,45021
11368,10309,52711
11368,10310,36819
11368,10312,50800
11368,10314,39596
11368,10451,17700
11368,10452,19361
11368,10453,22436
11368,10454,15624
11368,10455,16350
11368,10456,19233
11368,10457,19010
11368,10458,20664
11368,10459,17840
11368,10460,16109
11368,10461,14114
11368,10462,15188
11368,10463,24460
11368,10464,21484
11368,10465,12963
11368,10466,20005
11368,10467,19323
11368,10468,23421
11368,10469,18207
11368,10471,29598
11368,10472,15630
11368,10473,15171
11368,10474,19067
11368,10475,17868
11368,11101,9539
11368,11102,11454
11368,11103,11054
11368,11104,9379
11368,11105,11239
11368,11106,11794
11368,11201,16453
11368,11203,20382
11368,11204,27611
11368,11205,14022
11368,11206,12858
11368,11207,15980
11368,11208,15508
11368,11209,27543
11368,11210,30590
11368,11211,12056
11368,11212,18006
11368,11213,19613
11368,11214,36354
11368,11215,19087
11368,11216,15784
11368,11217,17113
11368,11218,23919
11368,11219,25660
11368,11220,25778
11368,11221,17923
11368,11222,11071
11368,11223,34118
11368,11224,34853
11368,11225,17909
11368,11226,20097
11368,11228,27949
11368,11229,31668
11368,11230,26504
11368,11231,20067
11368,11232,23351
11368,11233,17053
11368,11234,28626
11368,11235,33149
11368,11236,23607
11368,11237,8892
11368,11238,15524
11368,11239,20431
11368,11354,5413
11368,11355,6796
11368,11356,7267
11368,11357,8462
11368,11358,10783
11368,11360,11802
11368,11361,13243
11368,11362,14150
11368,11363,17302
11368,11364,11901
11368,11365,8356
11368,11367,7091
11368,11368,0
11368,11369,2486
11368,11370,4050
11368,11372,2674
11368,11373,2519
11368,11374,3051
11368,11375,5587
11368,11377,4645
11368,11378,5425
11368,11379,5057
11368,11385,8032
11368,11411,22574
11368,11412,13796
11368,11413,17074
11368,11414,17037
11368,11415,8915
11368,11416,9544
11368,11417,9921
11368,11418,10474
11368,11419,10692
11368,11420,12278
11368,11421,13419
11368,11422,18777
11368,11423,12158
11368,11426,16647
11368,11427,13673
11368,11428,14126
11368,11429,15558
11368,11432,10543
11368,11433,11481
11368,11434,14207
11368,11435,8740
11368,11436,11896
11368,11691,24205
11368,11692,27590
11368,11693,22929
11368,11694,34334
11369,10001,15419
11369,10002,15495
11369,10003,15065
11369,10004,18466
11369,10005,24362
11369,10006,25185
11369,10007,19014
11369,10009,15683
11369,10010,13907
11369,10011,16167
11369,10012,16296
11369,10013,18524
11369,10014,16786
11369,10016,13474
11369,10017,13881
11369,10018,14946
11369,10019,16151
11369,10021,14645
11369,10022,16108
11369,10023,16334
11369,10024,15435
11369,10025,14434
11369,10026,11611
11369,10027,12880
11369,10028,12932
11369,10029,11443
11369,10030,11392
11369,10031,13080
11369,10032,16844
11369,10033,14712
11369,10034,16556
11369,10035,9743
11369,10036,15227
11369,10037,10564
11369,10038,18184
11369,10039,12990
11369,10040,16664
11369,10044,8466
11369,10065,15403
11369,10069,24667
11369,10075,18466
11369,10128,12845
11369,10280,25356
11369,10282,25873
11369,10301,37033
11369,10302,41467
11369,10303,41956
11369,10304,33455
11369,10305,32559
11369,10306,41083
11369,10307,57503
11369,10308,45057
11369,10309,52746
11369,10310,36854
11369,10312,50836
11369,10314,39632
11369,10451,11930
11369,10452,13592
11369,10453,16667
11369,10454,9854
11369,10455,10580
11369,10456,13464
11369,10457,17048
11369,10458,20139
11369,10459,13457
11369,10460,15585
11369,10461,13589
11369,10462,14663
11369,10463,18691
11369,10464,20959
11369,10465,12439
11369,10466,19480
11369,10467,18798
11369,10468,17651
11369,10469,17682
11369,10471,23828
11369,10472,15105
11369,10473,14439
11369,10474,13298
11369,10475,17343
11369,11101,9479
11369,11102,5684
11369,11103,4652
11369,11104,7398
11369,11105,4140
11369,11106,6024
11369,11201,16488
11369,11203,21372
11369,11204,27647
11369,11205,14057
11369,11206,12894
11369,11207,16971
11369,11208,16498
11369,11209,27579
11369,11210,31580
11369,11211,12092
11369,11212,18996
11369,11213,20604
11369,11214,37344
11369,11215,19122
11369,11216,15820
11369,11217,17148
11369,11218,23954
11369,11219,25696
11369,11220,25813
11369,11221,18913
11369,11222,11106
11369,11223,35108
11369,11224,35843
11369,11225,17945
11369,11226,20133
11369,11228,27984
11369,11229,32658
11369,11230,26539
11369,11231,20102
11369,11232,23386
11369,11233,18043
11369,11234,29616
11369,11235,34140
11369,11236,24597
11369,11237,13067
11369,11238,15559
11369,11239,21421
11369,11354,5011
11369,11355,6884
11369,11356,6743
11369,11357,7937
11369,11358,7542
11369,11360,11277
11369,11361,15674
11369,11362,17122
11369,11363,16777
11369,11364,12891
11369,11365,9347
11369,11367,8081
11369,11368,3020
11369,11369,0
11369,11370,2099
11369,11372,2368
11369,11373,8264
11369,11374,6775
11369,11375,6577
11369,11377,6521
11369,11378,10245
11369,11379,9877
11369,11385,15827
11369,11411,23565
11369,11412,14786
11369,11413,18065
11369,11414,18027
11369,11415,10556
11369,11416,15447
11369,11417,14606
11369,11418,11465
11369,11419,11682
11369,11420,13269
11369,11421,14410
11369,11422,19767
11369,11423,13149
11369,11426,17638
11369,11427,14663
11369,11428,15116
11369,11429,16548
11369,11432,11533
11369,11433,12471
11369,11434,15198
11369,11435,9730
11369,11436,12886
11369,11691,25196
11369,11692,28581
11369,11693,23920
11369,11694,35325
11370,10001,13489
11370,10002,13565
11370,10003,13135
11370,10004,16536
11370,10005,23267
11370,10006,24089
11370,10007,17083
11370,10009,13753
11370,10010,11977
11370,10011,14236
11370,10012,14365
11370,10013,16593
11370,10014,14855
11370,10016,11544
11370,10017,11950
11370,10018,13015
11370,10019,14221
11370,10021,13550
11370,10022,12477
11370,10023,15239
11370,10024,14340
11370,10025,13339
11370,10026,10516
11370,10027,11785
11370,10028,11837
11370,10029,10348
11370,10030,10297
11370,10031,11985
11370,10032,15749
11370,10033,13617
11370,10034,15461
11370,10035,8648
11370,10036,13297
11370,10037,9469
11370,10038,16253
11370,10039,11895
11370,10040,15569
11370,10044,7371
11370,10065,14308
11370,10069,23572
11370,10075,16536
11370,10128,11750
11370,10280,24261
11370,10282,24778
11370,10301,35103
11370,10302,39537
11370,10303,40025
11370,10304,31524
11370,10305,30628
11370,10306,39152
11370,10307,55573
11370,10308,43126
11370,10309,50815
11370,10310,34924
11370,10312,48905
11370,10314,37701
11370,10451,10835
11370,10452,12497
11370,10453,15572
11370,10454,8759
11370,10455,9485
11370,10456,12369
11370,10457,15953
11370,10458,19199
11370,10459,12362
11370,10460,13276
11370,10461,16370
11370,10462,17444
11370,10463,17596
11370,10464,23741
11370,10465,15220
11370,10466,22261
11370,10467,17858
11370,10468,16556
11370,10469,20463
11370,10471,22733
11370,10472,13172
11370,10473,13344
11370,10474,12203
11370,10475,20124
11370,11101,7548
11370,11102,4589
11370,11103,3024
11370,11104,5467
11370,11105,3045
11370,11106,4929
11370,11201,14557
11370,11203,24050
11370,11204,25716
11370,11205,12127
11370,11206,10963
11370,11207,19648
11370,11208,19176
11370,11209,25648
11370,11210,34258
11370,11211,10161
11370,11212,21674
11370,11213,23282
11370,11214,31667
11370,11215,17191
11370,11216,13889
11370,11217,15218
11370,11218,22024
11370,11219,23765
11370,11220,23882
11370,11221,11956
11370,11222,9175
11370,11223,37786
11370,11224,38521
11370,11225,16014
11370,11226,18202
11370,11228,26054
11370,11229,35336
11370,11230,24609
11370,11231,18172
11370,11232,21456
11370,11233,20721
11370,11234,32294
11370,11235,36817
11370,11236,27275
11370,11237,11136
11370,11238,13629
11370,11239,24099
11370,11354,7670
11370,11355,9665
11370,11356,9524
11370,11357,10719
11370,11358,10201
11370,11360,14058
11370,11361,16911
11370,11362,19903
11370,11363,19558
11370,11364,15569
11370,11365,12024
11370,11367,10759
11370,11368,8279
11370,11369,1918
11370,11370,0
11370,11372,2128
11370,11373,6771
11370,11374,9453
11370,11375,9255
11370,11377,4591
11370,11378,6641
11370,11379,12554
11370,11385,18505
11370,11411,26242
11370,11412,17464
11370,11413,20742
11370,11414,20705
11370,11415,12583
11370,11416,18124
11370,11417,17283
11370,11418,14142
11370,11419,14360
11370,11420,15946
11370,11421,17087
11370,11422,22445
11370,11423,15826
11370,11426,20315
11370,11427,17341
11370,11428,17794
11370,11429,19226
11370,11432,14211
11370,11433,15149
11370,11434,17875
11370,11435,12408
11370,11436,15564
11370,11691,27873
11370,11692,31258
11370,11693,26597
11370,11694,38002
11372,10001,12424
11372,10002,12500
11372,10003,12070
11372,10004,15470
11372,10005,17861
11372,10006,18684
11372,10007,16018
11372,10009,12688
11372,10010,10912
11372,10011,13171
11372,10012,13300
11372,10013,15528
11372,10014,13790
11372,10016,10479
11372,10017,10885
11372,10018,11950
11372,10019,13155
11372,10021,15082
11372,10022,11412
11372,10023,14233
11372,10024,15872
11372,10025,14870
11372,10026,12048
11372,10027,13316
11372,10028,13369
11372,10029,11879
11372,10030,11829
11372,10031,13517
11372,10032,17281
11372,10033,15149
11372,10034,16993
11372,10035,10180
11372,10036,12232
11372,10037,11001
11372,10038,15188
11372,10039,13427
11372,10040,17101
11372,10044,6848
11372,10065,11973
11372,10069,14767
11372,10075,15470
11372,10128,13282
11372,10280,18855
11372,10282,19372
11372,10301,34038
11372,10302,38472
11372,10303,38960
11372,10304,30459
11372,10305,29563
11372,10306,38087
11372,10307,54508
11372,10308,42061
11372,10309,49750
11372,10310,33859
11372,10312,47840
11372,10314,36636
11372,10451,12367
11372,10452,14028
11372,10453,17103
11372,10454,10291
11372,10455,11017
11372,10456,13901
11372,10457,17485
11372,10458,20731
11372,10459,13894
11372,10460,14807
11372,10461,19371
11372,10462,17134
11372,10463,19128
11372,10464,26742
11372,10465,18302
11372,10466,23642
11372,10467,19390
11372,10468,18088
11372,10469,23464
11372,10471,24265
11372,10472,14704
11372,10473,14876
11372,10474,13735
11372,10475,22753
11372,11101,6483
11372,11102,6121
11372,11103,4296
11372,11104,3791
11372,11105,5297
11372,11106,4664
11372,11201,13492
11372,11203,17368
11372,11204,24651
11372,11205,11062
11372,11206,9898
11372,11207,22649
11372,11208,22177
11372,11209,24583
11372,11210,25056
11372,11211,9096
11372,11212,24675
11372,11213,14810
11372,11214,30602
11372,11215,16126
11372,11216,12824
11372,11217,14153
11372,11218,20959
11372,11219,22700
11372,11220,22817
11372,11221,10891
11372,11222,8110
11372,11223,26520
11372,11224,32232
11372,11225,14949
11372,11226,17137
11372,11228,24989
11372,11229,38337
11372,11230,23544
11372,11231,17107
11372,11232,20391
11372,11233,23722
11372,11234,35295
11372,11235,34100
11372,11236,30276
11372,11237,10071
11372,11238,12564
11372,11239,27100
11372,11354,6287
11372,11355,6182
11372,11356,12525
11372,11357,13720
11372,11358,8818
11372,11360,17059
11372,11361,19912
11372,11362,22904
11372,11363,22559
11372,11364,18570
11372,11365,15025
11372,11367,13760
11372,11368,2764
11372,11369,2188
11372,11370,2122
11372,11372,0
11372,11373,2965
11372,11374,4054
11372,11375,5139
11372,11377,2529
11372,11378,4370
11372,11379,4965
11372,11385,7033
11372,11411,29243
11372,11412,20465
11372,11413,23743
11372,11414,23706
11372,11415,15584
11372,11416,9562
11372,11417,9938
11372,11418,17143
11372,11419,17361
11372,11420,18947
11372,11421,20088
11372,11422,25446
11372,11423,18827
11372,11426,23316
11372,11427,20342
11372,11428,20795
11372,11429,22227
11372,11432,17212
11372,11433,18150
11372,11434,20876
11372,11435,15409
11372,11436,18565
11372,11691,30874
11372,11692,34259
11372,11693,29598
11372,11694,41003
11373,10001,13525
11373,10002,16459
11373,10003,13172
11373,10004,16567
11373,10005,18963
11373,10006,19786
11373,10007,17114
11373,10009,13757
11373,10010,12013
11373,10011,14273
11373,10012,14402
11373,10013,16624
11373,10014,14892
11373,10016,11580
11373,10017,11987
11373,10018,13052
11373,10019,14257
11373,10021,13920
11373,10022,12514
11373,10023,15335
11373,10024,16889
11373,10025,17067
11373,10026,14244
11373,10027,15513
11373,10028,15565
11373,10029,14076
11373,10030,14025
11373,10031,15713
11373,10032,19477
11373,10033,17346
11373,10034,19189
11373,10035,12377
11373,10036,13333
11373,10037,13198
11373,10038,16284
11373,10039,15624
11373,10040,19297
11373,10044,10963
11373,10065,13075
11373,10069,15869
11373,10075,16567
11373,10128,15199
11373,10280,19957
11373,10282,20474
11373,10301,35134
11373,10302,39568
11373,10303,40056
11373,10304,31555
11373,10305,30659
11373,10306,39183
11373,10307,55604
11373,10308,43157
11373,10309,50847
11373,10310,34955
11373,10312,48936
11373,10314,37732
11373,10451,14564
11373,10452,16225
11373,10453,19300
11373,10454,12488
11373,10455,13214
11373,10456,16097
11373,10457,19682
11373,10458,23537
11373,10459,16090
11373,10460,18983
11373,10461,16987
11373,10462,18061
11373,10463,21324
11373,10464,24358
11373,10465,15837
11373,10466,22878
11373,10467,22196
11373,10468,20284
11373,10469,21080
11373,10471,26461
11373,10472,18503
11373,10473,18044
11373,10474,15931
11373,10475,20741
11373,11101,7675
11373,11102,8318
11373,11103,7293
11373,11104,4585
11373,11105,7493
11373,11106,9397
11373,11201,14589
11373,11203,14757
11373,11204,25747
11373,11205,12158
11373,11206,10994
11373,11207,10355
11373,11208,9228
11373,11209,25679
11373,11210,23766
11373,11211,10192
11373,11212,12381
11373,11213,13988
11373,11214,31698
11373,11215,17222
11373,11216,13920
11373,11217,15249
11373,11218,22055
11373,11219,23796
11373,11220,23914
11373,11221,7919
11373,11222,9207
11373,11223,27294
11373,11224,28029
11373,11225,16045
11373,11226,18233
11373,11228,26085
11373,11229,24844
11373,11230,24640
11373,11231,18203
11373,11232,21487
11373,11233,11428
11373,11234,21802
11373,11235,26325
11373,11236,16783
11373,11237,6431
11373,11238,13660
11373,11239,13607
11373,11354,8040
11373,11355,6728
11373,11356,10142
11373,11357,11336
11373,11358,10715
11373,11360,14702
11373,11361,13175
11373,11362,14082
11373,11363,15541
11373,11364,11832
11373,11365,8288
11373,11367,7735
11373,11368,3367
11373,11369,8108
11373,11370,5669
11373,11372,3172
11373,11373,0
11373,11374,1973
11373,11375,3058
11373,11377,3715
11373,11378,2964
11373,11379,2975
11373,11385,5571
11373,11411,21137
11373,11412,13882
11373,11413,17904
11373,11414,9982
11373,11415,8858
11373,11416,7398
11373,11417,7775
11373,11418,6546
11373,11419,11522
11373,11420,13108
11373,11421,6803
11373,11422,19607
11373,11423,12245
11373,11426,15210
11373,11427,13076
11373,11428,13885
11373,11429,15336
11373,11432,10629
11373,11433,11567
11373,11434,15037
11373,11435,9570
11373,11436,12726
11373,11691,25035
11373,11692,20535
11373,11693,15874
11373,11694,27510
11374,10001,14412
11374,10002,17345
11374,10003,14058
11374,10004,17453
11374,10005,19849
11374,10006,20672
11374,10007,18001
11374,10009,14644
11374,10010,12900
11374,10011,15159
11374,10012,15289
11374,10013,17511
11374,10014,15779
11374,10016,12467
11374,10017,12873
11374,10018,13938
11374,10019,15144
11374,10021,14806
11374,10022,13400
11374,10023,16222
11374,10024,17775
11374,10025,21369
11374,10026,18546
11374,10027,19815
11374,10028,19867
11374,10029,18378
11374,10030,18327
11374,10031,20016
11374,10032,23779
11374,10033,21648
11374,10034,23492
11374,10035,16679
11374,10036,14220
11374,10037,17500
11374,10038,17171
11374,10039,19926
11374,10040,23600
11374,10044,11849
11374,10065,13961
11374,10069,16756
11374,10075,17453
11374,10128,16085
11374,10280,20844
11374,10282,21360
11374,10301,36020
11374,10302,40454
11374,10303,40943
11374,10304,32442
11374,10305,31546
11374,10306,40070
11374,10307,56490
11374,10308,44044
11374,10309,51733
11374,10310,35841
11374,10312,49823
11374,10314,38619
11374,10451,18866
11374,10452,20527
11374,10453,23602
11374,10454,16790
11374,10455,17516
11374,10456,20399
11374,10457,20914
11374,10458,22568
11374,10459,19744
11374,10460,18014
11374,10461,16018
11374,10462,17093
11374,10463,25627
11374,10464,23389
11374,10465,14868
11374,10466,21910
11374,10467,21227
11374,10468,24587
11374,10469,20111
11374,10471,30764
11374,10472,17534
11374,10473,17076
11374,10474,20233
11374,10475,19772
11374,11101,8561
11374,11102,12620
11374,11103,8687
11374,11104,5997
11374,11105,12406
11374,11106,10283
11374,11201,15475
11374,11203,14025
11374,11204,26634
11374,11205,13044
11374,11206,11880
11374,11207,9623
11374,11208,8496
11374,11209,26566
11374,11210,23034
11374,11211,11079
11374,11212,11649
11374,11213,13257
11374,11214,28798
11374,11215,18109
11374,11216,14806
11374,11217,16135
11374,11218,22941
11374,11219,24683
11374,11220,24800
11374,11221,11566
11374,11222,10093
11374,11223,26562
11374,11224,27297
11374,11225,16932
11374,11226,19119
11374,11228,26971
11374,11229,24112
11374,11230,25526
11374,11231,19089
11374,11232,22373
11374,11233,10696
11374,11234,21070
11374,11235,25594
11374,11236,16051
11374,11237,6750
11374,11238,14546
11374,11239,12875
11374,11354,7071
11374,11355,5771
11374,11356,9173
11374,11357,10367
11374,11358,9758
11374,11360,13745
11374,11361,12217
11374,11362,13125
11374,11363,14584
11374,11364,10875
11374,11365,7331
11374,11367,4469
11374,11368,3352
11374,11369,7139
11374,11370,7064
11374,11372,4428
11374,11373,2230
11374,11374,0
11374,11375,1391
11374,11377,5127
11374,11378,4586
11374,11379,2436
11374,11385,6233
11374,11411,19958
11374,11412,11180
11374,11413,14936
11374,11414,9250
11374,11415,4168
11374,11416,6666
11374,11417,7043
11374,11418,5814
11374,11419,8553
11374,11420,10140
11374,11421,6071
11374,11422,16638
11374,11423,9542
11374,11426,14031
11374,11427,11057
11374,11428,11510
11374,11429,12942
11374,11432,7927
11374,11433,8865
11374,11434,12069
11374,11435,5528
11374,11436,9757
11374,11691,22067
11374,11692,19803
11374,11693,15142
11374,11694,26779
11375,10001,18411
11375,10002,21344
11375,10003,18057
11375,10004,21453
11375,10005,23849
11375,10006,24672
11375,10007,22000
11375,10009,18643
11375,10010,16899
11375,10011,19159
11375,10012,19288
11375,10013,21510
11375,10014,19778
11375,10016,16466
11375,10017,16873
11375,10018,17938
11375,10019,19143
11375,10021,21797
11375,10022,17400
11375,10023,20221
11375,10024,22586
11375,10025,21585
11375,10026,18762
11375,10027,20031
11375,10028,20083
11375,10029,18594
11375,10030,18543
11375,10031,20232
11375,10032,23995
11375,10033,21864
11375,10034,23708
11375,10035,16895
11375,10036,18219
11375,10037,17716
11375,10038,21170
11375,10039,20142
11375,10040,23816
11375,10044,15617
11375,10065,17961
11375,10069,31818
11375,10075,21453
11375,10128,19997
11375,10280,24843
11375,10282,25360
11375,10301,45324
11375,10302,49758
11375,10303,50246
11375,10304,41745
11375,10305,40857
11375,10306,49373
11375,10307,65794
11375,10308,53347
11375,10309,61037
11375,10310,45145
11375,10312,59126
11375,10314,47922
11375,10451,19082
11375,10452,20743
11375,10453,23818
11375,10454,17006
11375,10455,17732
11375,10456,20615
11375,10457,21413
11375,10458,23067
11375,10459,20608
11375,10460,18513
11375,10461,16518
11375,10462,17592
11375,10463,25843
11375,10464,23888
11375,10465,15367
11375,10466,22409
11375,10467,21726
11375,10468,24803
11375,10469,20610
