,from,to,cost
11403,90,109,4.364452554833038
11404,90,110,6.157225371827947
11405,90,111,10.961486787629779
11406,90,112,11.12071475413443
11407,90,113,8.924824483540094
11408,90,114,5.4525773620045745
11409,90,115,7.344427357784004
11410,90,116,3.166648237704141
11411,90,117,9.115053156280327
11412,90,118,13.05325002910891
11413,90,119,7.552299259179839
11414,90,120,2.164593573357788
11415,90,121,3.0279915115701694
11416,90,122,7.712279755394152
11417,90,123,12.442064958929965
11418,90,124,11.762363398849834
11419,90,125,12.52952192567038
11420,90,126,14.65941210510083
11421,90,127,14.046327657123209
11422,90,128,16.312384783722948
11423,90,129,15.83337453628421
11424,90,130,18.948932141901253
11425,90,131,18.50544968667423
11426,90,132,16.28240506940337
11427,90,133,13.175182529062043
11428,90,134,10.900233518886695
11429,90,135,8.518528129527681
11430,90,136,8.900051176341401
11431,90,137,7.971386598926378
11432,90,138,7.56065627869394
11433,90,139,6.728241552770897
11434,90,140,7.641110167179934
11435,90,141,8.486682483545694
11436,90,142,5.768171084957577
11437,90,143,4.484982204286136
11438,90,144,5.728207909892041
11439,90,145,4.023179852770064
11440,90,146,17.44256940995248
11441,90,147,15.385403507547693
11442,90,148,16.382638205681275
11443,90,149,9.662042747470464
11444,90,150,9.646521918511816
11445,90,151,8.0291685609351
11446,90,152,8.776630253294952
11447,90,153,9.22669897289075
11448,90,154,10.318149303924626
11449,90,155,10.94494055728061
11450,90,156,7.276205570825049
11451,90,157,18.136808597307624
11452,90,158,14.934500369148237
11453,90,159,19.00672851381056
11454,90,160,16.712732082818132
11455,90,161,17.065039416569483
11456,90,162,17.219389314351275
11457,90,163,12.664341638933285
11458,90,164,13.184802739821931
11459,90,165,14.426060614051575
11460,90,166,11.199551592221642
11461,90,167,12.729804659490053
11462,90,168,19.266888308492845
11463,90,169,17.545830522017276
11464,90,170,14.753292801093364
11465,90,171,16.252874845421136
11466,91,92,1.8372803372782955
11467,91,93,12.582616921450624
11468,91,94,6.4835881092364875
11469,91,95,6.81823043993652
11470,91,96,1.9478237632414337
11471,91,97,3.6108440972747684
11472,91,98,11.58312658206876
11473,91,99,7.519123365554079
11474,91,100,4.803593591485505
11475,91,101,7.358007745997286
11476,91,102,7.589069579738338
11477,91,103,9.550478464258992
11478,91,104,10.601014362175201
11479,91,105,3.6062044117795966
11480,91,106,7.866770471542556
11481,91,107,10.542501369048539
11482,91,108,13.126109755625256
11483,91,109,5.195044917066112
11484,91,110,5.9472859695444775
11485,91,111,11.60012013717232
11486,91,112,8.937361231063642
11487,91,113,8.02972488633663
11488,91,114,9.133991495828415
11489,91,115,9.342225302557946
11490,91,116,2.4534501739714725
11491,91,117,6.1012153836177365
11492,91,118,10.858531171809725
11493,91,119,3.391863445350459
11494,91,120,3.910069556295296
11495,91,121,6.026516306341595
11496,91,122,2.5094615242286484
11497,91,123,12.206730053061925
11498,91,124,11.025383361086945
11499,91,125,13.424744076958225
11500,91,126,14.587474514972078
11501,91,127,12.94459484096591
11502,91,128,15.510410855750822
11503,91,129,14.379900098026974
11504,91,130,16.81644095971971
11505,91,131,16.887092454507204
11506,91,132,13.964247575032568
11507,91,133,11.182554126503602
11508,91,134,8.967564570971257
11509,91,135,8.759345683895093
11510,91,136,10.225227156530435
11511,91,137,10.063030230153897
11512,91,138,9.020722405405694
11513,91,139,7.306375549720956
11514,91,140,6.974882657913506
11515,91,141,7.031298191415389
11516,91,142,8.34460784741563
11517,91,143,5.949503558427407
11518,91,144,5.3454793003551675
11519,91,145,3.679968378270392
11520,91,146,13.508575436750755
11521,91,147,11.531697976473119
11522,91,148,11.696254172421147
11523,91,149,4.439303185639691
11524,91,150,6.773553589358231
11525,91,151,3.8926582965680825
11526,91,152,4.220073398754479
11527,91,153,5.895872155917946
11528,91,154,6.269496140766488
11529,91,155,6.356045481769686
11530,91,156,3.7870950595733612
11531,91,157,13.4517472868051
11532,91,158,11.726744072703688
11533,91,159,16.114438251182975
11534,91,160,13.810768803689605
11535,91,161,13.908247728787261
11536,91,162,13.693457296736074
11537,91,163,9.592340849137427
11538,91,164,9.452311980191086
11539,91,165,10.02380139136561
11540,91,166,7.877404701112955
11541,91,167,8.260232202922307
11542,91,168,13.878777424490965
11543,91,169,12.165120550728687
11544,91,170,9.390734831844048
11545,91,171,11.291392910396365
11546,92,93,14.417046634168873
11547,92,94,8.170284978309612
11548,92,95,7.908037159629869
11549,92,96,3.778111582156374
11550,92,97,5.379315056804765
11551,92,98,13.31317266772252
11552,92,99,9.290596404640018
11553,92,100,6.4351292059289715
11554,92,101,8.99838086195839
11555,92,102,9.422576363718324
11556,92,103,11.381378245378814
11557,92,104,12.437006793556598
11558,92,105,4.8246829337555255
11559,92,106,8.575969906670826
11560,92,107,12.172553438406055
11561,92,108,14.711449950858304
11562,92,109,7.008664148417239
11563,92,110,7.7763385637433595
11564,92,111,13.41154421238625
11565,92,112,10.422552414180913
11566,92,113,9.763285696575322
11567,92,114,10.810507895574714
11568,92,115,11.166150195529776
11569,92,116,4.023273319405255
11570,92,117,7.507213404479934
11571,92,118,12.282694945540587
11572,92,119,4.65173561370354
11573,92,120,4.629018897638478
11574,92,121,7.682872248669996
11575,92,122,3.035386310382277
11576,92,123,10.885352687150325
11577,92,124,9.614928885948457
11578,92,125,12.375746436996131
11579,92,126,13.246732839800089
11580,92,127,11.399593739279727
11581,92,128,13.98565559218616
11582,92,129,12.742734513010076
11583,92,130,15.05593726350251
11584,92,131,15.197350681364686
11585,92,132,12.198667585894848
11586,92,133,9.49709843130525
11587,92,134,7.348020061686784
11588,92,135,7.745797588232479
11589,92,136,9.450259264312542
11590,92,137,9.549893846691232
11591,92,138,8.377471885958425
11592,92,139,6.54946948273768
11593,92,140,5.840921768640805
11594,92,141,5.642229983583475
11595,92,142,8.141845196966067
11596,92,143,5.737938978901701
11597,92,144,4.588551167953041
11598,92,145,3.588213033098974
11599,92,146,11.695363483452374
11600,92,147,9.706440958520158
11601,92,148,10.036336854183332
11602,92,149,3.1753454140310122
11603,92,150,5.039022164494499
11604,92,151,2.0578316847920464
11605,92,152,2.436140462543247
11606,92,153,4.110082814816572
11607,92,154,4.43666747188944
11608,92,155,4.620576239299746
11609,92,156,2.107408073607078
11610,92,157,11.798243960942068
11611,92,158,9.89567298211548
11612,92,159,14.289106991325745
11613,92,160,11.990516953275996
11614,92,161,12.075072877497208
11615,92,162,11.857362964159686
11616,92,163,7.780051344879691
11617,92,164,7.616499317957519
11618,92,165,8.269737171595942
11619,92,166,6.058189456650666
11620,92,167,6.510014095343362
11621,92,168,12.88825162952336
11622,92,169,11.53046955949782
11623,92,170,8.873655455910804
11624,92,171,11.36310106030661
11625,93,94,7.081086620842446
11626,93,95,11.269188552125161
11627,93,96,10.639220209552692
11628,93,97,9.356115017808383
11629,93,98,3.853157545470658
11630,93,99,6.139065983676311
11631,93,100,9.107333803785037
11632,93,101,7.58990729285039
11633,93,102,4.994878066422773
11634,93,103,3.0515917069318284
11635,93,104,2.294523407748476
11636,93,105,11.348732518699508
11637,93,106,13.223842970845833
11638,93,107,5.619831843741914
11639,93,108,6.439251892789684
11640,93,109,7.650314235415291
11641,93,110,6.648666140056293
11642,93,111,1.7614487008058037
11643,93,112,7.496696357888799
11644,93,113,5.532684997462755
11645,93,114,6.506424282856137
11646,93,115,3.8473438405987928
11647,93,116,10.96956719169331
11648,93,117,9.017302775345716
11649,93,118,7.9418074172528454
11650,93,119,10.924753066948231
11651,93,120,12.667818058102947
11652,93,121,8.178639062153142
11653,93,122,12.806287888838165
11654,93,123,23.473328408571284
11655,93,124,22.624302446914374
11656,93,125,23.716890406536862
11657,93,126,25.75958346244162
11658,93,127,24.818140481983065
11659,93,128,27.23505915936735
11660,93,129,26.475515284693508
11661,93,130,29.233784464071945
11662,93,131,29.096948344185876
11663,93,132,26.412161030726313
11664,93,133,23.470729114073198
11665,93,134,21.170716071047877
11666,93,135,19.5639626149476
11667,93,136,20.087665891369298
11668,93,137,19.11875340609531
11669,93,138,18.746584047844678
11670,93,139,17.772553311159957
11671,93,140,18.354345445598643
11672,93,141,18.90351419865314
11673,93,142,16.91438644163942
11674,93,143,15.56592731013911
11675,93,144,16.37221169156203
11676,93,145,14.309701951367455
11677,93,146,25.947248387573435
11678,93,147,24.03283450580566
11679,93,148,23.61895794587768
11680,93,149,16.21360466662142
11681,93,150,19.241542523505952
11682,93,151,16.474551082659115
11683,93,152,16.71036488191181
11684,93,153,18.440430453102124
11685,93,154,18.822896359189038
11686,93,155,18.69126036640462
11687,93,156,16.282783089150215
11688,93,157,25.289085295154223
11689,93,158,24.30859474463394
11690,93,159,28.68898847988127
11691,93,160,26.378494040185394
11692,93,161,26.490841366289374
11693,93,162,26.24767602903786
11694,93,163,22.153444180256415
11695,93,164,22.010310084478633
11696,93,165,22.297492247193954
11697,93,166,20.450309539908027
11698,93,167,20.567301028154255
11699,93,168,23.203579440314336
11700,93,169,20.38551996258438
11701,93,170,17.918436561422173
11702,93,171,16.759089603248942
11703,94,95,9.075640851494578
11704,94,96,4.691553224609554
11705,94,97,4.729124542995846
11706,94,98,5.160813230296007
11707,94,99,5.280865933788455
11708,94,100,5.701999762761934
11709,94,101,6.567508878506223
11710,94,102,2.9295076886579117
11711,94,103,4.215400179628894
11712,94,104,5.818997898525954
11713,94,105,7.140595493719338
11714,94,106,11.007945736177835
11715,94,107,4.086802706719689
11716,94,108,6.710858436460888
11717,94,109,3.9108425055846454
11718,94,110,2.2417364121133185
11719,94,111,5.659822315641731
11720,94,112,2.9990187810987305
11721,94,113,1.6685714916122585
11722,94,114,7.338549859981126
11723,94,115,5.3691314253312115
11724,94,116,5.990614139504712
11725,94,117,2.1056624720577326
11726,94,118,4.942864678814161
11727,94,119,3.968696149082167
11728,94,120,8.40876864420835
11729,94,121,5.847172939091433
11730,94,122,5.94469787569918
11731,94,123,18.554295377475828
11732,94,124,17.44311970486544
11733,94,125,19.477627398320084
11734,94,126,20.93317695395593
11735,94,127,19.417129816183124
11736,94,128,21.972351743921593
11737,94,129,20.862643585554792
11738,94,130,23.218662967146283
11739,94,131,23.35603495794838
11740,94,132,20.36011849637666
11741,94,133,17.65121533873256
11742,94,134,15.45042553233097
11743,94,135,14.891084333043269
11744,94,136,16.020402731393897
11745,94,137,15.486253239497236
11746,94,138,14.702551827123392
11747,94,139,13.240435367543013
11748,94,140,13.26864906390184
11749,94,141,13.470344394167501
11750,94,142,13.410381144043644
11751,94,143,11.356263621258075
11752,94,144,11.43193290831313
11753,94,145,9.412748520990336
11754,94,146,19.182341778019897
11755,94,147,17.356891737674726
11756,94,148,16.637000222156633
11757,94,149,9.347822779354097
11758,94,150,13.20779001442651
11759,94,151,10.159526119956286
11760,94,152,10.180412500639584
11761,94,153,12.272601460296311
11762,94,154,12.325889713577157
11763,94,155,11.961835085381203
11764,94,156,10.241487509251982
11765,94,157,18.27549330869064
11766,94,158,17.901911055339614
11767,94,159,22.31077245480386
11768,94,160,20.049423552249717
11769,94,161,20.042603966746125
11770,94,162,19.643758816467855
11771,94,163,15.8879539186034
11772,94,164,15.464534854810841
11773,94,165,15.459886527185384
11774,94,166,14.158721651577512
11775,94,167,13.777079125653785
11776,94,168,16.25785856898968
11777,94,169,13.57712954190529
11778,94,170,10.97682927011378
11779,94,171,10.489971677207249
11780,95,96,6.30286359432248
11781,95,97,4.6888470740622905
11782,95,98,12.46194025762438
11783,95,99,5.234195725761283
11784,95,100,3.3901775386500077
11785,95,101,3.6802535519598174
11786,95,102,7.631504473409411
11787,95,103,9.07232958869942
11788,95,104,8.986085970973622
11789,95,105,3.213143265403628
11790,95,106,2.0408425807703527
11791,95,107,12.486020735734582
11792,95,108,14.99492902681441
11793,95,109,5.187925146909941
11794,95,110,6.974046099761106
11795,95,111,11.263467042266972
11796,95,112,12.060506599871854
11797,95,113,9.689097133040619
11798,95,114,5.069880513214374
11799,95,115,7.4448426616075025
11800,95,116,4.558421448017288
11801,95,117,10.255935898752238
11802,95,118,13.949383457185789
11803,95,119,8.878664187650854
11804,95,120,3.3842307360938504
11805,95,121,3.455466686954309
11806,95,122,9.117608529656914
11807,95,123,12.846801982822807
11808,95,124,12.310412396728443
11809,95,125,12.632769989282602
11810,95,126,14.966112082812316
11811,95,127,14.619399215813177
11812,95,128,16.769633367040218
11813,95,129,16.453806459709735
11814,95,130,19.682800343938105
11815,95,131,19.125847852617717
11816,95,132,17.090147803510195
11817,95,133,13.967089164905023
11818,95,134,11.739631705649836
11819,95,135,8.97150976423787
11820,95,136,9.029744536032691
11821,95,137,7.9185460823682945
11822,95,138,7.738836755458579
11823,95,139,7.231387819071501
11824,95,140,8.370119038166834
11825,95,141,9.329394842430707
11826,95,142,5.740916156806334
11827,95,143,5.04264789272389
11828,95,144,6.572168340378927
11829,95,145,5.129351322781383
11830,95,146,18.57271939093761
11831,95,147,16.516280111782674
11832,95,148,17.661872735510304
11833,95,149,11.051835964619913
11834,95,150,10.702245525437803
11835,95,151,9.314130673608968
11836,95,152,10.095820323976996
11837,95,153,10.369600815190886
11838,95,154,11.544794149855639
11839,95,155,12.24244363711532
11840,95,156,8.509073973403723
11841,95,157,19.40925220136934
11842,95,158,15.945340930119968
11843,95,159,19.908603072787965
11844,95,160,17.63980088018154
11845,95,161,18.041412106096857
11846,95,162,18.269804748125946
11847,95,163,13.683464829017456
11848,95,164,14.317166239303283
11849,95,165,15.664905971894472
11850,95,166,12.292381584791602
11851,95,167,13.992979828807607
11852,95,168,20.676006488260594
11853,95,169,18.95891531131315
11854,95,170,16.164718950625137
11855,95,171,17.606128232422044
11856,96,97,2.0536539861869447
11857,96,98,9.706380126357095
11858,96,99,5.796086617961618
11859,96,100,3.511374389203188
11860,96,101,5.914556581370968
11861,96,102,5.644546109906924
11862,96,103,7.603801329991475
11863,96,104,8.68445519619199
11864,96,105,3.3160285278745256
11865,96,106,7.779683333272184
11866,96,107,8.778230874323524
11867,96,108,11.396550049886818
11868,96,109,3.3911276886760313
11869,96,110,3.999719955721901
11870,96,111,9.65638046163189
11871,96,112,7.3677201025447605
11872,96,113,6.162607032961252
11873,96,114,7.583472104087119
11874,96,115,7.47269536208547
11875,96,116,1.851744940194561
11876,96,117,4.731267870310591
11877,96,118,9.334226237106229
11878,96,119,2.615265479119115
11879,96,120,4.241253213070339
11880,96,121,4.599852650211741
11881,96,122,3.0643335808797962
11882,96,123,13.865092782446052
11883,96,124,12.753621050844307
11884,96,125,14.867570013789203
11885,96,126,16.245007683970503
11886,96,127,14.75106021353228
11887,96,128,17.295344047026916
11888,96,129,16.240643634768418
11889,96,130,18.74401772246278
11890,96,131,18.776162237008965
11891,96,132,15.895376606734695
11892,96,133,13.077167040493073
11893,96,134,10.834180096882356
11894,96,135,10.242563226624355
11895,96,136,11.495447347185044
11896,96,137,11.119041955305518
11897,96,138,10.214060430538689
11898,96,139,8.644273635001955
11899,96,140,8.581785983803188
11900,96,141,8.789251078559346
11901,96,142,9.183961908343756
11902,96,143,6.9321523381135375
11903,96,144,6.777592158154525
11904,96,145,4.821845749600166
11905,96,146,15.393541195188268
11906,96,147,13.43684954590663
11907,96,148,13.413310204398734
11908,96,149,5.992862503166057
11909,96,150,8.700472463217364
11910,96,151,5.83589503071224
11911,96,152,6.106490246378065
11912,96,153,7.839498187424207
11913,96,154,8.19322299417176
11914,96,155,8.182450688158355
11915,96,156,5.713477551944328
11916,96,157,15.153776659277861
11917,96,158,13.672792293303702
11918,96,159,18.06208646501154
11919,96,160,15.758568946399137
11920,96,161,15.853063495747891
11921,96,162,15.62080421036937
11922,96,163,11.539578037286065
11923,96,164,11.380123259341799
11924,96,165,11.845260301755442
11925,96,166,9.825227095547893
11926,96,167,10.086035006310809
11927,96,168,14.91817840705586
11928,96,169,12.88107127422676
11929,96,170,10.067238005246178
11930,96,171,11.304849930656603
11931,97,98,9.14017919951467
11932,97,99,3.9131738672046907
11933,97,100,1.509689539779868
11934,97,101,3.864920271186462
11935,97,102,4.5086622880173595
11936,97,103,6.441486593217015
11937,97,104,7.224617738221434
11938,97,105,2.4294272882405745
11939,97,106,6.447721689154479
11940,97,107,8.615214554555838
11941,97,108,11.246285758900946
11942,97,109,1.7117867902802244
11943,97,110,3.1051284422822754
11944,97,111,8.64840228807574
11945,97,112,7.705487020329365
11946,97,113,5.792468322268228
11947,97,114,5.568926408322817
11948,97,115,5.853029871902102
11949,97,116,1.6154708637144393
11950,97,117,5.602440230720042
11951,97,118,9.667448978576044
11952,97,119,4.3365979206391065
11953,97,120,3.747762627999382
11954,97,121,2.546309208235065
11955,97,122,5.115433754556157
11956,97,123,14.346634191756909
11957,97,124,13.384498181770837
11958,97,125,14.984092230589983
11959,97,126,16.693276144341887
11960,97,127,15.522876054575685
11961,97,128,17.991805195042172
11962,97,129,17.140563087554206
11963,97,130,19.882625411425753
11964,97,131,19.749339326424103
11965,97,132,17.06965609729368
11966,97,133,14.114622989221438
11967,97,134,11.815244210970812
11968,97,135,10.523148710002099
11969,97,136,11.443372946111005
11970,97,137,10.810443485539851
11971,97,138,10.104462385331397
11972,97,139,8.786843779128045
11973,97,140,9.11051009559166
11974,97,141,9.570971954778607
11975,97,142,8.701013168507952
11976,97,143,6.753189794290247
11977,97,144,7.156122463750722
11978,97,145,5.069574276540056
11979,97,146,17.070189116961355
11980,97,147,15.068862805852394
11981,97,148,15.300077486924996
11982,97,149,7.953514773687533
11983,97,150,9.92964433859074
11984,97,151,7.372686030213459
11985,97,152,7.807746348483848
11986,97,153,9.189570332195439
11987,97,154,9.791880652801296
11988,97,155,9.963596563634287
11989,97,156,7.021422073340624
11990,97,157,17.052638927158547
11991,97,158,15.104544016043183
11992,97,159,19.436995665069045
11993,97,160,17.11680491910993
11994,97,161,17.29245450791857
11995,97,162,17.17341201146325
11996,97,163,12.896771777986327
11997,97,164,12.945292648567545
11998,97,165,13.629350686750417
11999,97,166,11.228306702557093
12000,97,167,11.866015881940891
12001,97,168,16.96855513332295
12002,97,169,14.887354529400806
12003,97,170,12.07501047574967
12004,97,171,13.06514073200264
12005,98,99,7.347445945221013
12006,98,100,9.517438914867073
12007,98,101,8.999392576524588
12008,98,102,4.866683672276164
12009,98,103,3.5541335224386557
12010,98,104,4.613755693491468
12011,98,105,11.504567561612985
12012,98,106,14.502748731618103
12013,98,107,1.9482639699492346
12014,98,108,2.8550208451396712
12015,98,109,7.676756371559986
12016,98,110,6.035094067965574
12017,98,111,2.180592586175664
12018,98,112,4.173124402811967
12019,98,113,3.5536727791636884
12020,98,114,8.648212310154655
12021,98,115,5.623792218898912
12022,98,116,10.664862051386045
12023,98,117,6.516591862495759
12024,98,118,4.151663162625195
12025,98,119,9.06175969267196
12026,98,120,12.856081301281767
12027,98,121,9.02143596101162
12028,98,122,11.055274526596715
12029,98,123,23.43659415877759
12030,98,124,22.401087435310775
12031,98,125,24.11789809837678
12032,98,126,25.79917058658992
12033,98,127,24.446489937930842
12034,98,128,26.975384046383947
12035,98,129,25.946360365610282
12036,98,130,28.3685823754929
12037,98,131,28.469686711531303
12038,98,132,25.510705377557297
12039,98,133,22.76557025300322
12040,98,134,20.537639217994318
12041,98,135,19.653997325748147
12042,98,136,20.5537053678864
12043,98,137,19.819521610379468
12044,98,138,19.207294640499587
12045,98,139,17.926581181235225
12046,98,140,18.160967539219897
12047,98,141,18.47341710985525
12048,98,142,17.645274477834676
12049,98,143,15.870319120867213
12050,98,144,16.247445738389352
12051,98,145,14.171504381016788
12052,98,146,24.25409086966047
12053,98,147,22.468443383290822
12054,98,148,21.543871961570172
12055,98,149,14.418831293859682
12056,98,150,18.342612876270888
12057,98,151,15.316290894560241
12058,98,152,15.337824239894822
12059,98,153,17.421422851178853
12060,98,154,17.482419241227518
12061,98,155,17.075697764520488
12062,98,156,15.364229887788824
12063,98,157,23.120909538211937
12064,98,158,23.059186710865916
12065,98,159,27.467168139563555
12066,98,160,25.209331578114586
12067,98,161,25.194499655090645
12068,98,162,24.76989911636587
12069,98,163,21.04797616323553
12070,98,164,20.61008174566389
12071,98,165,20.506931578111583
12072,98,166,19.318682918153335
12073,98,167,18.857873534172114
12074,98,168,20.212421045432595
12075,98,169,17.256308437152416
12076,98,170,14.995372311086568
12077,98,171,13.329253044190418
12078,99,100,3.131499256110387
12079,99,101,1.651988194671581
12080,99,102,2.784322489031548
12081,99,103,3.862728245903465
12082,99,104,3.8468960925337603
12083,99,105,5.377882407707753
12084,99,106,7.253849718909682
12085,99,107,7.695900315933614
12086,99,108,10.027605318924351
12087,99,109,2.4276657134816038
12088,99,110,3.1292918564878347
12089,99,111,6.029742147000722
12090,99,112,7.89358911612142
12091,99,113,5.155250715956635
12092,99,114,2.09760327416732
12093,99,115,2.298432815845155
12094,99,116,5.370774063532904
12095,99,117,7.167352083792034
12096,99,118,9.542255792977206
12097,99,119,7.3649407893790295
12098,99,120,6.634204108402414
12099,99,121,2.0556535490029972
12100,99,122,8.702827960131053
12101,99,123,17.396330722560354
12102,99,124,16.61188745046961
12103,99,125,17.578023415333348
12104,99,126,19.656985459810706
12105,99,127,18.848918939124765
12106,99,128,21.208477550665364
12107,99,129,20.565991624469962
12108,99,130,23.49041680545789
12109,99,131,23.21773233305924
12110,99,132,20.721702421186095
12111,99,133,17.68976475301677
12112,99,134,15.379508903030455
12113,99,135,13.474809813915451
12114,99,136,13.948678120191582
12115,99,137,12.992802953648285
12116,99,138,12.608218274115268
12117,99,139,11.679284033024706
12118,99,140,12.373644121096898
12119,99,141,13.032149987541038
12120,99,142,10.787028922379404
12121,99,143,9.455063558022056
12122,99,144,10.392622447014084
12123,99,145,8.386011398958612
12124,99,146,20.97448514990213
12125,99,147,18.965093798076385
12126,99,148,19.18824714326814
12127,99,149,11.788544352101148
12128,99,150,13.682918062850456
12129,99,151,11.266829151384817
12130,99,152,11.720762660051129
12131,99,153,13.009821841694325
12132,99,154,13.689788103584991
12133,99,155,13.87473183170505
12134,99,156,10.852260273234878
12135,99,157,20.93546853754271
12136,99,158,18.925355215597808
12137,99,159,23.21185545706871
12138,99,160,20.890136226924625
12139,99,161,21.10966443988182
12140,99,162,21.041544911181134
12141,99,163,16.69086182344444
12142,99,164,16.826520897238563
12143,99,165,17.541515675072404
12144,99,166,15.055064977402056
12145,99,167,15.778033449399146
12146,99,168,20.393260112668823
12147,99,169,18.046278237352247
12148,99,170,15.280649073508181
12149,99,171,15.520265809137904
12150,100,101,2.564774492364714
12151,100,102,4.66805424620386
12152,100,103,6.4238119069149615
12153,100,104,6.856573468949791
12154,100,105,2.257540913398554
12155,100,106,5.308129788510592
12156,100,107,9.288388738029873
12157,100,108,11.867555791360596
12158,100,109,1.8912458059940858
12159,100,110,3.68477304319898
12160,100,111,8.680266463705617
12161,100,112,8.696791472901916
12162,100,113,6.451433102233974
12163,100,114,4.3792516011269855
12164,100,115,5.354781563296557
12165,100,116,2.412009469032278
12166,100,117,6.892409631256222
12167,100,118,10.610366871383727
12168,100,119,5.842266097179401
12169,100,120,3.5604846243104395
12170,100,121,1.2520067044544572
12171,100,122,6.570218871578386
12172,100,123,14.366921801603443
12173,100,124,13.529399040058738
12174,100,125,14.727432767550905
12175,100,126,16.662599474012005
12176,100,127,15.74736474259791
12177,100,128,18.136275058633316
12178,100,129,17.447957973028984
12179,100,130,20.359006266070168
12180,100,131,20.09502717402179
12181,100,132,17.5930459161645
12182,100,133,14.5582655143343
12183,100,134,12.248014651268313
12184,100,135,10.463195049331826
12185,100,136,11.11862944915246
12186,100,137,10.31151109807484
12187,100,138,9.768234586732147
12188,100,139,8.676383118101796
12189,100,140,9.27199972662664
12190,100,141,9.903749964233294
12191,100,142,8.129370642336257
12192,100,143,6.496519808076513
12193,100,144,7.288092764057009
12194,100,145,5.260397726698454
12195,100,146,18.017944271601024
12196,100,147,15.987472364666965
12197,100,148,16.460885154701998
12198,100,149,9.233721755123135
12199,100,150,10.584555448648457
12200,100,151,8.316072182621182
12201,100,152,8.864466477556297
12202,100,153,9.950829183835298
12203,100,154,10.733867715351176
12204,100,155,11.055487929368313
12205,100,156,7.813605749822674
12206,100,157,18.22114704034504
12207,100,158,15.852355926860868
12208,100,159,20.109770224215367
12209,100,160,17.789213406061332
12210,100,161,18.031453048771034
12211,100,162,18.010028132407736
12212,100,163,13.605082358500056
12213,100,164,13.822771389116696
12214,100,165,14.695040257244594
12215,100,166,11.994278675272618
12216,100,167,12.939733243741376
12217,100,168,18.41901975141832
12218,100,169,16.382424472133376
12219,100,170,13.56901518349386
12220,100,171,14.559005123892446
12221,101,102,4.366179538746876
12222,101,103,5.5035199539200175
12223,101,104,5.305878799737855
12224,101,105,4.543337383371187
12225,101,106,5.663019116640005
12226,101,107,9.306266942066625
12227,101,108,11.671505209014844
12228,101,109,2.9829931279244373
12229,101,110,4.328632274395357
12230,101,111,7.634736765714373
12231,101,112,9.347508513424236
12232,101,113,6.681192064794615
12233,101,114,1.8423371982307288
12234,101,115,3.767240453892294
12235,101,116,4.9752502858353935
12236,101,117,8.269749771850027
12237,101,118,11.073380407257416
12238,101,119,7.938990002041564
12239,101,120,5.633766266713065
12240,101,121,1.3335527556380102
12241,101,122,8.965544904855097
12242,101,123,16.19699590195639
12243,101,124,15.503170113865988
12244,101,125,16.210727024274867
12245,101,126,18.406790331326402
12246,101,127,17.776924248249774
12247,101,128,20.064257390345535
12248,101,129,19.54398408522423
12249,101,130,22.589531643579196
12250,101,131,22.211729234641904
12251,101,132,19.87272379465724
12252,101,133,16.792846903142536
12253,101,134,14.49369137460255
12254,101,135,12.273495293293747
12255,101,136,12.585191458779313
12256,101,137,11.55294302114436
12257,101,138,11.26082691263402
12258,101,139,10.482554590058104
12259,101,140,11.334886664935519
12260,101,141,12.100727062373037
12261,101,142,9.354849077685426
12262,101,143,8.23953469340112
12263,101,144,9.381162213908473
12264,101,145,7.484672934968058
12265,101,146,20.541757604624685
12266,101,147,18.503256529962336
12267,101,148,19.02564175730807
12268,101,149,11.774662948294292
12269,101,150,12.994227768248015
12270,101,151,10.857346131160025
12271,101,152,11.425059675094566
12272,101,153,12.41952324214707
12273,101,154,13.267732531683398
12274,101,155,13.618053434946638
12275,101,156,10.31023015977074
12276,101,157,20.78583367243039
12277,101,158,18.288185641988633
12278,101,159,22.48779355529237
12279,101,160,20.173621976808118
12280,101,161,20.45608919115266
12281,101,162,20.486995170076185
12282,101,163,16.02711414145941
12283,101,164,16.326680764920408
12284,101,165,17.25243991817527
12285,101,166,14.454262021526988
12286,101,167,15.499289633718844
12287,101,168,20.806737416869414
12288,101,169,18.63464578465798
12289,101,170,15.833107774449914
12290,101,171,16.44086647827188
12291,102,103,1.9684831037523836
12292,102,104,3.174886017193511
12293,102,105,6.746663296029054
12294,102,106,9.66995006429503
12295,102,107,4.943202263290998
12296,102,108,7.373261460223781
12297,102,109,2.8890675402378077
12298,102,110,1.6603526591050315
12299,102,111,4.13991945121545
12300,102,112,5.173731334737159
12301,102,113,2.3912721985049132
12302,102,114,4.644186737933741
12303,102,115,2.448767938108068
12304,102,116,6.113841829481004
12305,102,117,5.0193430451516265
12306,102,118,6.762415542491017
12307,102,119,6.177906366505247
12308,102,120,8.1026834529365
12309,102,121,4.177102203630541
12310,102,122,7.9415948931339795
12311,102,123,18.83842728100827
12312,102,124,17.892492861939026
12313,102,125,19.356606736127535
12314,102,126,21.173966217453795
12315,102,127,20.028557694265366
12316,102,128,22.500405571361448
12317,102,129,21.630627695681614
12318,102,130,24.298305160470584
12319,102,131,24.225090444117942
12320,102,132,21.46461438508303
12321,102,133,18.563291101388234
12322,102,134,16.276775867760357
12323,102,135,14.985395782393631
12324,102,136,15.763892335450882
12325,102,137,14.979565273092934
12326,102,138,14.413981313935212
12327,102,139,13.223950182135491
12328,102,140,13.617330780763453
12329,102,141,14.068329667356318
